event,week,queries,main_topic,peak_week,peak_year,week_t,baseline,peak,queries_norm
Альбом «Красота и Уродство» Oxxxymiron,12/6/2021,270412,C,11/1/2021,2021,5,55702,501823,"0,5388593189"
Альбом «Красота и Уродство» Oxxxymiron,12/13/2021,167477,C,11/1/2021,2021,6,55702,501823,"0,3337371942"
Альбом «Красота и Уродство» Oxxxymiron,12/20/2021,134518,C,11/1/2021,2021,7,55702,501823,"0,2680586581"
Альбом «Красота и Уродство» Oxxxymiron,12/27/2021,121626,C,11/1/2021,2021,8,55702,501823,"0,2423683251"
Альбом «Красота и Уродство» Oxxxymiron,1/3/2022,111045,C,11/1/2021,2021,9,55702,501823,"0,2212832014"
Альбом «Красота и Уродство» Oxxxymiron,1/10/2022,108280,C,11/1/2021,2021,10,55702,501823,"0,2157732906"
Альбом «Красота и Уродство» Oxxxymiron,1/17/2022,103543,C,11/1/2021,2021,11,55702,501823,"0,2063337073"
Альбом «Красота и Уродство» Oxxxymiron,1/24/2022,97493,C,11/1/2021,2021,12,55702,501823,"0,1942776636"
Альбом Монеточки «Раскраски для взрослых» ,5/7/2018,25,C,6/4/2018,2018,-4,"945,75",3632,"0,006883259912"
Альбом Монеточки «Раскраски для взрослых» ,5/14/2018,12,C,6/4/2018,2018,-3,"945,75",3632,"0,003303964758"
Альбом Монеточки «Раскраски для взрослых» ,5/21/2018,702,C,6/4/2018,2018,-2,"945,75",3632,"0,1932819383"
Альбом Монеточки «Раскраски для взрослых» ,5/28/2018,3044,C,6/4/2018,2018,-1,"945,75",3632,"0,8381057269"
Альбом Монеточки «Раскраски для взрослых» ,6/4/2018,3632,C,6/4/2018,2018,0,"945,75",3632,1
Альбом Монеточки «Раскраски для взрослых» ,6/11/2018,1960,C,6/4/2018,2018,1,"945,75",3632,"0,5396475771"
Альбом Монеточки «Раскраски для взрослых» ,6/18/2018,1545,C,6/4/2018,2018,2,"945,75",3632,"0,4253854626"
Альбом Монеточки «Раскраски для взрослых» ,6/25/2018,1433,C,6/4/2018,2018,3,"945,75",3632,"0,3945484581"
Альбом Монеточки «Раскраски для взрослых» ,7/2/2018,1489,C,6/4/2018,2018,4,"945,75",3632,"0,4099669604"
Альбом Монеточки «Раскраски для взрослых» ,7/9/2018,1436,C,6/4/2018,2018,5,"945,75",3632,"0,3953744493"
Альбом Монеточки «Раскраски для взрослых» ,7/16/2018,1797,C,6/4/2018,2018,6,"945,75",3632,"0,4947687225"
Альбом Монеточки «Раскраски для взрослых» ,7/23/2018,1673,C,6/4/2018,2018,7,"945,75",3632,"0,4606277533"
Альбом Монеточки «Раскраски для взрослых» ,7/30/2018,1443,C,6/4/2018,2018,8,"945,75",3632,"0,3973017621"
Альбом Монеточки «Раскраски для взрослых» ,8/6/2018,1257,C,6/4/2018,2018,9,"945,75",3632,"0,3460903084"
Альбом Монеточки «Раскраски для взрослых» ,8/13/2018,1077,C,6/4/2018,2018,10,"945,75",3632,"0,296530837"
Альбом Монеточки «Раскраски для взрослых» ,8/20/2018,1045,C,6/4/2018,2018,11,"945,75",3632,"0,2877202643"
Альбом Монеточки «Раскраски для взрослых» ,8/27/2018,789,C,6/4/2018,2018,12,"945,75",3632,"0,2172356828"
Англия - Бельгия ЧМ 2018,6/11/2018,5451,S,7/9/2018,2018,-4,"151640,75",1205668,"0,004521145125"
Англия - Бельгия ЧМ 2018,6/18/2018,13692,S,7/9/2018,2018,-3,"151640,75",1205668,"0,01135636013"
Англия - Бельгия ЧМ 2018,6/25/2018,514342,S,7/9/2018,2018,-2,"151640,75",1205668,"0,4266033435"
Англия - Бельгия ЧМ 2018,7/2/2018,73078,S,7/9/2018,2018,-1,"151640,75",1205668,"0,06061204245"
Англия - Бельгия ЧМ 2018,7/9/2018,1205668,S,7/9/2018,2018,0,"151640,75",1205668,1
Англия - Бельгия ЧМ 2018,7/16/2018,68378,S,7/9/2018,2018,1,"151640,75",1205668,"0,05671378854"
Англия - Бельгия ЧМ 2018,7/23/2018,8991,S,7/9/2018,2018,2,"151640,75",1205668,"0,007457276796"
Англия - Бельгия ЧМ 2018,7/30/2018,4959,S,7/9/2018,2018,3,"151640,75",1205668,"0,004113072587"
Англия - Бельгия ЧМ 2018,8/6/2018,3409,S,7/9/2018,2018,4,"151640,75",1205668,"0,002827478211"
Англия - Бельгия ЧМ 2018,8/13/2018,2614,S,7/9/2018,2018,5,"151640,75",1205668,"0,002168092709"
Англия - Бельгия ЧМ 2018,8/20/2018,1904,S,7/9/2018,2018,6,"151640,75",1205668,"0,001579207543"
Англия - Бельгия ЧМ 2018,8/27/2018,1703,S,7/9/2018,2018,7,"151640,75",1205668,"0,001412494982"
Англия - Бельгия ЧМ 2018,9/3/2018,1738,S,7/9/2018,2018,8,"151640,75",1205668,"0,001441524532"
Англия - Бельгия ЧМ 2018,9/10/2018,2170,S,7/9/2018,2018,9,"151640,75",1205668,"0,001799832126"
Англия - Бельгия ЧМ 2018,9/17/2018,1291,S,7/9/2018,2018,10,"151640,75",1205668,"0,001070775703"
Англия - Бельгия ЧМ 2018,9/24/2018,1332,S,7/9/2018,2018,11,"151640,75",1205668,"0,001104781748"
Англия - Бельгия ЧМ 2018,10/1/2018,1145,S,7/9/2018,2018,12,"151640,75",1205668,"0,0009496810067"
Англия - Хорватия ЧМ 2018,6/11/2018,396,S,7/9/2018,2018,-4,"19159,75",2376964,"0,0001665990734"
Англия - Хорватия ЧМ 2018,6/18/2018,1159,S,7/9/2018,2018,-3,"19159,75",2376964,"0,0004875967831"
Англия - Хорватия ЧМ 2018,6/25/2018,864,S,7/9/2018,2018,-2,"19159,75",2376964,"0,0003634888875"
Англия - Хорватия ЧМ 2018,7/2/2018,74220,S,7/9/2018,2018,-1,"19159,75",2376964,"0,03122470513"
Англия - Хорватия ЧМ 2018,7/9/2018,2376964,S,7/9/2018,2018,0,"19159,75",2376964,1
Англия - Хорватия ЧМ 2018,7/16/2018,44519,S,7/9/2018,2018,1,"19159,75",2376964,"0,01872935392"
Англия - Хорватия ЧМ 2018,7/23/2018,9826,S,7/9/2018,2018,2,"19159,75",2376964,"0,004133844686"
Англия - Хорватия ЧМ 2018,7/30/2018,6739,S,7/9/2018,2018,3,"19159,75",2376964,"0,002835129182"
Англия - Хорватия ЧМ 2018,8/6/2018,6130,S,7/9/2018,2018,4,"19159,75",2376964,"0,00257892"
Англия - Хорватия ЧМ 2018,8/13/2018,4767,S,7/9/2018,2018,5,"19159,75",2376964,"0,002005499452"
Англия - Хорватия ЧМ 2018,8/20/2018,2986,S,7/9/2018,2018,6,"19159,75",2376964,"0,001256224326"
Англия - Хорватия ЧМ 2018,8/27/2018,3445,S,7/9/2018,2018,7,"19159,75",2376964,"0,001449327798"
Англия - Хорватия ЧМ 2018,9/3/2018,2409,S,7/9/2018,2018,8,"19159,75",2376964,"0,001013477697"
Англия - Хорватия ЧМ 2018,9/10/2018,3034,S,7/9/2018,2018,9,"19159,75",2376964,"0,001276418154"
Англия - Хорватия ЧМ 2018,9/17/2018,1790,S,7/9/2018,2018,10,"19159,75",2376964,"0,0007530614683"
Англия - Хорватия ЧМ 2018,9/24/2018,1590,S,7/9/2018,2018,11,"19159,75",2376964,"0,0006689205221"
Англия - Хорватия ЧМ 2018,10/1/2018,1941,S,7/9/2018,2018,12,"19159,75",2376964,"0,0008165878827"
Англия - Швеция ЧМ 2018,6/4/2018,192,S,7/2/2018,2018,-4,"510,25",928903,"0,0002066954246"
Англия - Швеция ЧМ 2018,6/11/2018,185,S,7/2/2018,2018,-3,"510,25",928903,"0,0001991596539"
Англия - Швеция ЧМ 2018,6/18/2018,1054,S,7/2/2018,2018,-2,"510,25",928903,"0,001134671758"
Англия - Швеция ЧМ 2018,6/25/2018,610,S,7/2/2018,2018,-1,"510,25",928903,"0,0006566885886"
Англия - Швеция ЧМ 2018,7/2/2018,928903,S,7/2/2018,2018,0,"510,25",928903,1
Англия - Швеция ЧМ 2018,7/9/2018,68820,S,7/2/2018,2018,1,"510,25",928903,"0,07408739126"
Англия - Швеция ЧМ 2018,7/16/2018,4347,S,7/2/2018,2018,2,"510,25",928903,"0,004679713598"
Англия - Швеция ЧМ 2018,7/23/2018,2138,S,7/2/2018,2018,3,"510,25",928903,"0,002301639676"
Англия - Швеция ЧМ 2018,7/30/2018,1597,S,7/2/2018,2018,4,"510,25",928903,"0,001719232256"
Англия - Швеция ЧМ 2018,8/6/2018,1081,S,7/2/2018,2018,5,"510,25",928903,"0,001163738302"
Англия - Швеция ЧМ 2018,8/13/2018,927,S,7/2/2018,2018,6,"510,25",928903,"0,0009979513469"
Англия - Швеция ЧМ 2018,8/20/2018,814,S,7/2/2018,2018,7,"510,25",928903,"0,0008763024772"
Англия - Швеция ЧМ 2018,8/27/2018,653,S,7/2/2018,2018,8,"510,25",928903,"0,0007029797514"
Англия - Швеция ЧМ 2018,9/3/2018,1147,S,7/2/2018,2018,9,"510,25",928903,"0,001234789854"
Англия - Швеция ЧМ 2018,9/10/2018,1339,S,7/2/2018,2018,10,"510,25",928903,"0,001441485279"
Англия - Швеция ЧМ 2018,9/17/2018,764,S,7/2/2018,2018,11,"510,25",928903,"0,0008224755437"
Англия - Швеция ЧМ 2018,9/24/2018,770,S,7/2/2018,2018,12,"510,25",928903,"0,0008289347758"
Анонс GTA 6,4/29/2024,7784,C,5/13/2024,2024,-2,8271,9533,"0,8165320466"
Анонс GTA 6,5/6/2024,8758,C,5/13/2024,2024,-1,8271,9533,"0,9187034512"
Анонс GTA 6,5/13/2024,9533,C,5/13/2024,2024,0,8271,9533,1
Анонс GTA 6,5/20/2024,7936,C,5/13/2024,2024,1,8271,9533,"0,83247666"
Анонс GTA 6,5/27/2024,7745,C,5/13/2024,2024,2,8271,9533,"0,8124409944"
Анонс GTA 6,6/3/2024,9453,C,5/13/2024,2024,3,8271,9533,"0,9916080982"
Анонс GTA 6,6/10/2024,7799,C,5/13/2024,2024,4,8271,9533,"0,8181055282"
Анонс GTA 6,6/17/2024,7734,C,5/13/2024,2024,5,8271,9533,"0,8112871079"
Анонс GTA 6,6/24/2024,7003,C,5/13/2024,2024,6,8271,9533,"0,7346061051"
Анонс GTA 6,7/1/2024,7622,C,5/13/2024,2024,7,8271,9533,"0,7995384454"
Анонс GTA 6,7/8/2024,7519,C,5/13/2024,2024,8,8271,9533,"0,7887338718"
Анонс GTA 6,7/15/2024,7947,C,5/13/2024,2024,9,8271,9533,"0,8336305465"
Анонс GTA 6,7/22/2024,8236,C,5/13/2024,2024,10,8271,9533,"0,8639462918"
Анонс GTA 6,7/29/2024,7711,C,5/13/2024,2024,11,8271,9533,"0,8088744362"
Анонс GTA 6,8/5/2024,8186,C,5/13/2024,2024,12,8271,9533,"0,8587013532"
Арест Арсена Маркаряна,7/28/2025,35256,SC,8/25/2025,2025,-4,"107099,75",365142,"0,09655421726"
Арест Арсена Маркаряна,8/4/2025,41218,SC,8/25/2025,2025,-3,"107099,75",365142,"0,1128821116"
Арест Арсена Маркаряна,8/11/2025,43905,SC,8/25/2025,2025,-2,"107099,75",365142,"0,1202408926"
Арест Арсена Маркаряна,8/18/2025,308020,SC,8/25/2025,2025,-1,"107099,75",365142,"0,8435622306"
Арест Арсена Маркаряна,8/25/2025,365142,SC,8/25/2025,2025,0,"107099,75",365142,1
Арест Арсена Маркаряна,9/1/2025,102545,SC,8/25/2025,2025,1,"107099,75",365142,"0,2808359488"
Арест Арсена Маркаряна,9/8/2025,66394,SC,8/25/2025,2025,2,"107099,75",365142,"0,1818306303"
Арест Арсена Маркаряна,9/15/2025,51734,SC,8/25/2025,2025,3,"107099,75",365142,"0,1416818662"
Арест Арсена Маркаряна,9/22/2025,45504,SC,8/25/2025,2025,4,"107099,75",365142,"0,1246200108"
Арест Арсена Маркаряна,9/29/2025,44345,SC,8/25/2025,2025,5,"107099,75",365142,"0,1214459032"
Арест Арсена Маркаряна,10/6/2025,42076,SC,8/25/2025,2025,6,"107099,75",365142,"0,1152318824"
Арест Арсена Маркаряна,10/13/2025,35334,SC,8/25/2025,2025,7,"107099,75",365142,"0,09676783279"
Арест Арсена Маркаряна,10/20/2025,34086,SC,8/25/2025,2025,8,"107099,75",365142,"0,09334998439"
Арест Арсена Маркаряна,10/27/2025,34968,SC,8/25/2025,2025,9,"107099,75",365142,"0,09576548302"
Арест Арсена Маркаряна,11/3/2025,36707,SC,8/25/2025,2025,10,"107099,75",365142,"0,1005280138"
Арест Арсена Маркаряна,11/10/2025,29686,SC,8/25/2025,2025,11,"107099,75",365142,"0,08129987786"
Арест Арсена Маркаряна,11/17/2025,34862,SC,8/25/2025,2025,12,"107099,75",365142,"0,095475185"
Арест Аяза Шабутдинова,10/2/2023,7439,SC,10/30/2023,2023,-4,"9643,75",312810,"0,02378120904"
Арест Аяза Шабутдинова,10/9/2023,13977,SC,10/30/2023,2023,-3,"9643,75",312810,"0,04468207538"
Арест Аяза Шабутдинова,10/16/2023,10447,SC,10/30/2023,2023,-2,"9643,75",312810,"0,03339726991"
Арест Аяза Шабутдинова,10/23/2023,6712,SC,10/30/2023,2023,-1,"9643,75",312810,"0,02145711454"
Арест Аяза Шабутдинова,10/30/2023,312810,SC,10/30/2023,2023,0,"9643,75",312810,1
Арест Аяза Шабутдинова,11/6/2023,128143,SC,10/30/2023,2023,1,"9643,75",312810,"0,409651226"
Арест Аяза Шабутдинова,11/13/2023,46714,SC,10/30/2023,2023,2,"9643,75",312810,"0,149336658"
Арест Аяза Шабутдинова,11/20/2023,47711,SC,10/30/2023,2023,3,"9643,75",312810,"0,1525238963"
Арест Аяза Шабутдинова,11/27/2023,24536,SC,10/30/2023,2023,4,"9643,75",312810,"0,07843739011"
Арест Аяза Шабутдинова,12/4/2023,17102,SC,10/30/2023,2023,5,"9643,75",312810,"0,05467216521"
Арест Аяза Шабутдинова,12/11/2023,24023,SC,10/30/2023,2023,6,"9643,75",312810,"0,07679741696"
Арест Аяза Шабутдинова,12/18/2023,12381,SC,10/30/2023,2023,7,"9643,75",312810,"0,0395799367"
Арест Аяза Шабутдинова,12/25/2023,10362,SC,10/30/2023,2023,8,"9643,75",312810,"0,03312553946"
Арест Аяза Шабутдинова,1/1/2024,8207,SC,10/30/2023,2023,9,"9643,75",312810,"0,02623637352"
Арест Аяза Шабутдинова,1/8/2024,11755,SC,10/30/2023,2023,10,"9643,75",312810,"0,03757872191"
Арест Аяза Шабутдинова,1/15/2024,10360,SC,10/30/2023,2023,11,"9643,75",312810,"0,03311914581"
Арест Аяза Шабутдинова,1/22/2024,13806,SC,10/30/2023,2023,12,"9643,75",312810,"0,04413541767"
Арест Ильи Сачкова,8/30/2021,569,SC,9/27/2021,2021,-4,"369,75",85781,"0,006633170516"
Арест Ильи Сачкова,9/6/2021,322,SC,9/27/2021,2021,-3,"369,75",85781,"0,003753745002"
Арест Ильи Сачкова,9/13/2021,328,SC,9/27/2021,2021,-2,"369,75",85781,"0,003823690561"
Арест Ильи Сачкова,9/20/2021,260,SC,9/27/2021,2021,-1,"369,75",85781,"0,003030974225"
Арест Ильи Сачкова,9/27/2021,85781,SC,9/27/2021,2021,0,"369,75",85781,1
Арест Ильи Сачкова,10/4/2021,22140,SC,9/27/2021,2021,1,"369,75",85781,"0,2580991129"
Арест Ильи Сачкова,10/11/2021,5997,SC,9/27/2021,2021,2,"369,75",85781,"0,06991058626"
Арест Ильи Сачкова,10/18/2021,6635,SC,9/27/2021,2021,3,"369,75",85781,"0,0773481307"
Арест Ильи Сачкова,10/25/2021,3447,SC,9/27/2021,2021,4,"369,75",85781,"0,04018372367"
Арест Ильи Сачкова,11/1/2021,2804,SC,9/27/2021,2021,5,"369,75",85781,"0,03268789126"
Арест Ильи Сачкова,11/8/2021,2309,SC,9/27/2021,2021,6,"369,75",85781,"0,02691738264"
Арест Ильи Сачкова,11/15/2021,2028,SC,9/27/2021,2021,7,"369,75",85781,"0,02364159896"
Арест Ильи Сачкова,11/22/2021,4533,SC,9/27/2021,2021,8,"369,75",85781,"0,05284386985"
Арест Ильи Сачкова,11/29/2021,3159,SC,9/27/2021,2021,9,"369,75",85781,"0,03682633683"
Арест Ильи Сачкова,12/6/2021,1677,SC,9/27/2021,2021,10,"369,75",85781,"0,01954978375"
Арест Ильи Сачкова,12/13/2021,2026,SC,9/27/2021,2021,11,"369,75",85781,"0,02361828377"
Арест Ильи Сачкова,12/20/2021,8778,SC,9/27/2021,2021,12,"369,75",85781,"0,1023303529"
Арест Павла Дурова,7/29/2024,235672,SC,8/26/2024,2024,-4,"460918,5",2454190,"0,09602842486"
Арест Павла Дурова,8/5/2024,95692,SC,8/26/2024,2024,-3,"460918,5",2454190,"0,03899127614"
Арест Павла Дурова,8/12/2024,82815,SC,8/26/2024,2024,-2,"460918,5",2454190,"0,03374433112"
Арест Павла Дурова,8/19/2024,1429495,SC,8/26/2024,2024,-1,"460918,5",2454190,"0,5824712023"
Арест Павла Дурова,8/26/2024,2454190,SC,8/26/2024,2024,0,"460918,5",2454190,1
Арест Павла Дурова,9/2/2024,440230,SC,8/26/2024,2024,1,"460918,5",2454190,"0,1793789397"
Арест Павла Дурова,9/9/2024,243636,SC,8/26/2024,2024,2,"460918,5",2454190,"0,09927348738"
Арест Павла Дурова,9/16/2024,196971,SC,8/26/2024,2024,3,"460918,5",2454190,"0,08025906715"
Арест Павла Дурова,9/23/2024,199619,SC,8/26/2024,2024,4,"460918,5",2454190,"0,08133803821"
Арест Павла Дурова,9/30/2024,181299,SC,8/26/2024,2024,5,"460918,5",2454190,"0,0738732535"
Арест Павла Дурова,10/7/2024,182914,SC,8/26/2024,2024,6,"460918,5",2454190,"0,07453131176"
Арест Павла Дурова,10/14/2024,107801,SC,8/26/2024,2024,7,"460918,5",2454190,"0,04392528696"
Арест Павла Дурова,10/21/2024,128835,SC,8/26/2024,2024,8,"460918,5",2454190,"0,05249593552"
Арест Павла Дурова,10/28/2024,95335,SC,8/26/2024,2024,9,"460918,5",2454190,"0,03884581063"
Арест Павла Дурова,11/4/2024,104638,SC,8/26/2024,2024,10,"460918,5",2454190,"0,04263647069"
Арест Павла Дурова,11/11/2024,143987,SC,8/26/2024,2024,11,"460918,5",2454190,"0,05866986664"
Арест Павла Дурова,11/18/2024,99029,SC,8/26/2024,2024,12,"460918,5",2454190,"0,04035099157"
Арест Тимы Белорусских,1/4/2021,48709,SC,2/1/2021,2021,-4,"96646,5",395319,"0,1232144167"
Арест Тимы Белорусских,1/11/2021,43661,SC,2/1/2021,2021,-3,"96646,5",395319,"0,1104449824"
Арест Тимы Белорусских,1/18/2021,43035,SC,2/1/2021,2021,-2,"96646,5",395319,"0,1088614511"
Арест Тимы Белорусских,1/25/2021,251181,SC,2/1/2021,2021,-1,"96646,5",395319,"0,6353881296"
Арест Тимы Белорусских,2/1/2021,395319,SC,2/1/2021,2021,0,"96646,5",395319,1
Арест Тимы Белорусских,2/8/2021,147043,SC,2/1/2021,2021,1,"96646,5",395319,"0,3719603662"
Арест Тимы Белорусских,2/15/2021,84130,SC,2/1/2021,2021,2,"96646,5",395319,"0,2128154731"
Арест Тимы Белорусских,2/22/2021,80294,SC,2/1/2021,2021,3,"96646,5",395319,"0,2031119172"
Арест Тимы Белорусских,3/1/2021,72201,SC,2/1/2021,2021,4,"96646,5",395319,"0,1826398428"
Арест Тимы Белорусских,3/8/2021,66699,SC,2/1/2021,2021,5,"96646,5",395319,"0,1687219688"
Арест Тимы Белорусских,3/15/2021,68952,SC,2/1/2021,2021,6,"96646,5",395319,"0,1744211637"
Арест Тимы Белорусских,3/22/2021,71893,SC,2/1/2021,2021,7,"96646,5",395319,"0,1818607251"
Арест Тимы Белорусских,3/29/2021,60526,SC,2/1/2021,2021,8,"96646,5",395319,"0,1531067315"
Арест Тимы Белорусских,4/5/2021,63799,SC,2/1/2021,2021,9,"96646,5",395319,"0,1613861211"
Арест Тимы Белорусских,4/12/2021,122618,SC,2/1/2021,2021,10,"96646,5",395319,"0,3101748208"
Арест Тимы Белорусских,4/19/2021,85080,SC,2/1/2021,2021,11,"96646,5",395319,"0,2152185956"
Арест Тимы Белорусских,4/26/2021,63473,SC,2/1/2021,2021,12,"96646,5",395319,"0,1605614706"
Арест рэпера Хаски,10/22/2018,0,P,11/19/2018,2018,-4,0,4546,0
Арест рэпера Хаски,10/29/2018,0,P,11/19/2018,2018,-3,0,4546,0
Арест рэпера Хаски,11/5/2018,0,P,11/19/2018,2018,-2,0,4546,0
Арест рэпера Хаски,11/12/2018,0,P,11/19/2018,2018,-1,0,4546,0
Арест рэпера Хаски,11/19/2018,4546,P,11/19/2018,2018,0,0,4546,1
Арест рэпера Хаски,11/26/2018,2060,P,11/19/2018,2018,1,0,4546,"0,4531456225"
Арест рэпера Хаски,12/3/2018,313,P,11/19/2018,2018,2,0,4546,"0,06885173779"
Арест рэпера Хаски,12/10/2018,152,P,11/19/2018,2018,3,0,4546,"0,03343598768"
Арест рэпера Хаски,12/17/2018,130,P,11/19/2018,2018,4,0,4546,"0,02859656841"
Арест рэпера Хаски,12/24/2018,72,P,11/19/2018,2018,5,0,4546,"0,01583809943"
Арест рэпера Хаски,12/31/2018,50,P,11/19/2018,2018,6,0,4546,"0,01099868016"
Арест рэпера Хаски,1/7/2019,47,P,11/19/2018,2018,7,0,4546,"0,01033875935"
Арест рэпера Хаски,1/14/2019,110,P,11/19/2018,2018,8,0,4546,"0,02419709635"
Арест рэпера Хаски,1/21/2019,46,P,11/19/2018,2018,9,0,4546,"0,01011878575"
Арест рэпера Хаски,1/28/2019,38,P,11/19/2018,2018,10,0,4546,"0,00835899692"
Астану переименовали в Нурсултан,2/18/2019,8852,P,3/18/2019,2019,-4,"7025,75",396061,"0,02235009254"
