event,week,queries,main_topic
Коронавирус (Covid-19),08.06.2020,12703823,DIS
Коронавирус (Covid-19),15.06.2020,11883335,DIS
Коронавирус (Covid-19),22.06.2020,10776754,DIS
Коронавирус (Covid-19),29.06.2020,9605905,DIS
Коронавирус (Covid-19),06.07.2020,9078627,DIS
Коронавирус (Covid-19),13.07.2020,8126872,DIS
Коронавирус (Covid-19),20.07.2020,7762928,DIS
Коронавирус (Covid-19),27.07.2020,7683945,DIS
Коронавирус (Covid-19),03.08.2020,7323851,DIS
Коронавирус (Covid-19),10.08.2020,6302305,DIS
Коронавирус (Covid-19),17.08.2020,5795107,DIS
Коронавирус (Covid-19),24.08.2020,5711758,DIS
Коронавирус (Covid-19),31.08.2020,5813931,DIS
Коронавирус (Covid-19),07.09.2020,5924644,DIS
Коронавирус (Covid-19),14.09.2020,6439548,DIS
Коронавирус (Covid-19),21.09.2020,7767753,DIS
Коронавирус (Covid-19),28.09.2020,9872983,DIS
Коронавирус (Covid-19),05.10.2020,12025589,DIS
Коронавирус (Covid-19),12.10.2020,12868479,DIS
Коронавирус (Covid-19),19.10.2020,13054558,DIS
Коронавирус (Covid-19),26.10.2020,13147212,DIS
Коронавирус (Covid-19),02.11.2020,12672864,DIS
Коронавирус (Covid-19),09.11.2020,12476440,DIS
Коронавирус (Covid-19),16.11.2020,11083679,DIS
Коронавирус (Covid-19),23.11.2020,10272567,DIS
Коронавирус (Covid-19),30.11.2020,10153403,DIS
Коронавирус (Covid-19),07.12.2020,9611232,DIS
Коронавирус (Covid-19),14.12.2020,9007008,DIS
Коронавирус (Covid-19),21.12.2020,8314855,DIS
Коронавирус (Covid-19),28.12.2020,6745448,DIS
Коронавирус (Covid-19),04.01.2021,7319512,DIS
Коронавирус (Covid-19),11.01.2021,7902259,DIS
Коронавирус (Covid-19),18.01.2021,6958217,DIS
Коронавирус (Covid-19),25.01.2021,6460102,DIS
Коронавирус (Covid-19),01.02.2021,5828951,DIS
Коронавирус (Covid-19),08.02.2021,5393717,DIS
Коронавирус (Covid-19),15.02.2021,5052652,DIS
Коронавирус (Covid-19),22.02.2021,4494331,DIS
Бой Макгрегор – Серроне,25.11.2019,1961,S
Бой Макгрегор – Серроне,02.12.2019,1542,S
Бой Макгрегор – Серроне,09.12.2019,3219,S
Бой Макгрегор – Серроне,16.12.2019,3599,S
Бой Макгрегор – Серроне,23.12.2019,3515,S
Бой Макгрегор – Серроне,30.12.2019,8333,S
Бой Макгрегор – Серроне,06.01.2020,29093,S
Бой Макгрегор – Серроне,13.01.2020,1725007,S
Бой Макгрегор – Серроне,20.01.2020,267987,S
Бой Макгрегор – Серроне,27.01.2020,16355,S
Бой Макгрегор – Серроне,03.02.2020,8197,S
Бой Макгрегор – Серроне,10.02.2020,4864,S
Бой Макгрегор – Серроне,17.02.2020,5101,S
Бой Макгрегор – Серроне,24.02.2020,3218,S
Бой Макгрегор – Серроне,02.03.2020,3155,S
Бой Макгрегор – Серроне,09.03.2020,3476,S
Бой Макгрегор – Серроне,16.03.2020,2541,S
Бой Макгрегор – Серроне,23.03.2020,2251,S
Бой Макгрегор – Серроне,30.03.2020,2026,S
Бой Макгрегор – Серроне,06.04.2020,1777,S
Бой Макгрегор – Серроне,13.04.2020,1855,S
Бой Макгрегор – Серроне,20.04.2020,1357,S
Бой Макгрегор – Серроне,27.04.2020,1445,S
Бой Макгрегор – Серроне,04.05.2020,2170,S
Бой Макгрегор – Серроне,11.05.2020,1985,S
Бой Макгрегор – Серроне,18.05.2020,1119,S
Бой Макгрегор – Серроне,25.05.2020,1218,S
Бой Макгрегор – Серроне,01.06.2020,1373,S
Бой Макгрегор – Серроне,08.06.2020,948,S
Бой Макгрегор – Серроне,15.06.2020,752,S
Бой Макгрегор – Серроне,22.06.2020,691,S
Бой Макгрегор – Серроне,29.06.2020,716,S
Гибель Влада Бахова,25.11.2019,473,D
Гибель Влада Бахова,02.12.2019,496,D
Гибель Влада Бахова,09.12.2019,2557,D
Гибель Влада Бахова,16.12.2019,43448,D
Гибель Влада Бахова,23.12.2019,70830,D
Гибель Влада Бахова,30.12.2019,15276,D
Гибель Влада Бахова,06.01.2020,16807,D
Гибель Влада Бахова,13.01.2020,24689,D
Гибель Влада Бахова,20.01.2020,246751,D
Гибель Влада Бахова,27.01.2020,298429,D
Гибель Влада Бахова,03.02.2020,384025,D
Гибель Влада Бахова,10.02.2020,137156,D
Гибель Влада Бахова,17.02.2020,94538,D
Гибель Влада Бахова,24.02.2020,71714,D
Гибель Влада Бахова,02.03.2020,66619,D
Гибель Влада Бахова,09.03.2020,66340,D
Гибель Влада Бахова,16.03.2020,52710,D
Гибель Влада Бахова,23.03.2020,37991,D
Гибель Влада Бахова,30.03.2020,37713,D
Гибель Влада Бахова,06.04.2020,62764,D
Гибель Влада Бахова,13.04.2020,36860,D
Гибель Влада Бахова,20.04.2020,33438,D
Гибель Влада Бахова,27.04.2020,34101,D
Гибель Влада Бахова,04.05.2020,29883,D
Гибель Влада Бахова,11.05.2020,30667,D
Гибель Влада Бахова,18.05.2020,25510,D
Гибель Влада Бахова,25.05.2020,27440,D
Гибель Влада Бахова,01.06.2020,40116,D
Гибель Влада Бахова,08.06.2020,23018,D
Гибель Влада Бахова,15.06.2020,18798,D
Гибель Влада Бахова,22.06.2020,17432,D
Гибель Влада Бахова,29.06.2020,16192,D
Брэл Питт Оскар,25.11.2019,314,C
Брэл Питт Оскар,02.12.2019,259,C
Брэл Питт Оскар,09.12.2019,179,C
Брэл Питт Оскар,16.12.2019,242,C
Брэл Питт Оскар,23.12.2019,178,C
Брэл Питт Оскар,30.12.2019,245,C
Брэл Питт Оскар,06.01.2020,893,C
Брэл Питт Оскар,13.01.2020,630,C
Брэл Питт Оскар,20.01.2020,675,C
Брэл Питт Оскар,27.01.2020,393,C
Брэл Питт Оскар,03.02.2020,702,C
Брэл Питт Оскар,10.02.2020,25847,C
Брэл Питт Оскар,17.02.2020,2137,C
Брэл Питт Оскар,24.02.2020,1046,C
Брэл Питт Оскар,02.03.2020,719,C
Брэл Питт Оскар,09.03.2020,457,C
Брэл Питт Оскар,16.03.2020,344,C
Брэл Питт Оскар,23.03.2020,386,C
Брэл Питт Оскар,30.03.2020,680,C
Брэл Питт Оскар,06.04.2020,554,C
Брэл Питт Оскар,13.04.2020,557,C
Брэл Питт Оскар,20.04.2020,407,C
Брэл Питт Оскар,27.04.2020,326,C
Брэл Питт Оскар,04.05.2020,395,C
Брэл Питт Оскар,11.05.2020,373,C
Брэл Питт Оскар,18.05.2020,327,C
Брэл Питт Оскар,25.05.2020,307,C
Брэл Питт Оскар,01.06.2020,314,C
Брэл Питт Оскар,08.06.2020,289,C
Брэл Питт Оскар,15.06.2020,215,C
Брэл Питт Оскар,22.06.2020,179,C
Брэл Питт Оскар,29.06.2020,183,C
Оскар 2020,25.11.2019,126702,C
Оскар 2020,02.12.2019,127206,C
Оскар 2020,09.12.2019,133214,C
Оскар 2020,16.12.2019,131503,C
Оскар 2020,23.12.2019,112743,C
Оскар 2020,30.12.2019,134125,C
Оскар 2020,06.01.2020,188701,C
Оскар 2020,13.01.2020,244244,C
Оскар 2020,20.01.2020,202068,C
Оскар 2020,27.01.2020,260867,C
Оскар 2020,03.02.2020,383587,C
Оскар 2020,10.02.2020,1311240,C
Оскар 2020,17.02.2020,290154,C
Оскар 2020,24.02.2020,220619,C
Оскар 2020,02.03.2020,174525,C
Оскар 2020,09.03.2020,157281,C
Оскар 2020,16.03.2020,138465,C
Оскар 2020,23.03.2020,144629,C
Оскар 2020,30.03.2020,184993,C
Оскар 2020,06.04.2020,187915,C
Оскар 2020,13.04.2020,163884,C
Оскар 2020,20.04.2020,161116,C
Оскар 2020,27.04.2020,166760,C
Оскар 2020,04.05.2020,159588,C
Оскар 2020,11.05.2020,146133,C
Оскар 2020,18.05.2020,149983,C
Оскар 2020,25.05.2020,134477,C
Оскар 2020,01.06.2020,128811,C
Оскар 2020,08.06.2020,114189,C
Оскар 2020,15.06.2020,113684,C
Оскар 2020,22.06.2020,106909,C
Оскар 2020,29.06.2020,101721,C
Локдаун в Италии,25.11.2019,0,DIS
Локдаун в Италии,02.12.2019,0,DIS
Локдаун в Италии,09.12.2019,0,DIS
